algorithm,pathway_id,precision,recall_at_6_hops,f1_score,path_length_accuracy,hub_node_ratio,mrr,edit_distance,relation_accuracy,predicted_length,ground_truth_length
Hub-Penalized,Troglitazone_Diabetes_Mellitus_Type_2,0.6666666666666666,0.5,0.5714285714285715,0.75,1.0,0.0,0.5,0.5,3,4
Hub-Penalized,dofetilide_Atrial_fibrillation,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Hub-Penalized,Terfenadine_Rhinitis_Vasomotor,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,0.5,3,4
Hub-Penalized,Piribedil_Parkinsonism,1.0,0.6,0.7499999999999999,0.6,0.3333333333333333,1.0,0.4,1.0,3,5
Hub-Penalized,dexibuprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Hub-Penalized,metharbital_Epilepsy,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Hub-Penalized,eptacog_alfa_activated_Factor_VII_deficiency,1.0,0.6,0.7499999999999999,0.6,0.0,1.0,0.4,1.0,3,5
Hub-Penalized,etodolac_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Hub-Penalized,norepinephrine_Low_blood_pressure,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
Hub-Penalized,aripiprazole_Infantile_autism,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Hub-Penalized,melevodopa_Parkinsonism,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,3,6
Hub-Penalized,methoxamine_Low_blood_pressure,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Hub-Penalized,flurbiprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Hub-Penalized,Diphenhydramine_Rhinitis_Vasomotor,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Hub-Penalized,tolmetin_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,1.0,3,5
Hub-Penalized,sorafenib_Renal_cell_carcinoma,1.0,0.3,0.4615384615384615,0.30000000000000004,0.3333333333333333,1.0,0.7,1.0,3,10
Hub-Penalized,midostaurin_Mast_cell_leukemia,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Hub-Penalized,sulfasalazine_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Hub-Penalized,pegvisomant_Acromegaly,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,4,4
Hub-Penalized,diclofenac_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Hub-Penalized,sulindac_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Hub-Penalized,sunitinib_Gastrointestinal_stromal_tumor,1.0,0.3,0.4615384615384615,0.30000000000000004,0.6666666666666666,1.0,0.7,1.0,3,10
Hub-Penalized,sunitinib_Renal_cell_carcinoma,1.0,0.3,0.4615384615384615,0.30000000000000004,0.3333333333333333,1.0,0.7,1.0,3,10
Hub-Penalized,mephentermine_Low_blood_pressure,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
Hub-Penalized,norethindrone_acetate_Endometriosis,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.5,3,4
Hub-Penalized,aceclofenac_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Hub-Penalized,methotrexate_Burkitt's_lymphoma,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
Hub-Penalized,methotrexate_Malignant_tumor_of_lung,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,1.0,3,4
Hub-Penalized,gabapentin_enacarbil_Restless_legs,0.4,0.5,0.4444444444444445,0.8,0.4,0.0,0.6,0.25,5,4
Hub-Penalized,ibuprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Hub-Penalized,dexamfetamine_Attention_deficit_hyperactivit,1.0,0.42857142857142855,0.6,0.4285714285714286,0.3333333333333333,1.0,0.5714285714285714,1.0,3,7
Hub-Penalized,tretinoin_Acute_promyelocytic_leukemia_F,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
Hub-Penalized,secobarbital_Epilepsy,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Hub-Penalized,indomethacin_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,1.0,3,5
Hub-Penalized,ruxolitinib_Polycythemia_vera,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Hub-Penalized,tiaprofenic_acid_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Hub-Penalized,Thiopental_Epilepsy,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Hub-Penalized,pazopanib_Renal_cell_carcinoma,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,1.0,3,6
Hub-Penalized,calcifediol_Renal_osteodystrophy,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.3333333333333333,4,4
Hub-Penalized,calcifediol_Hypophosphatemia,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
Hub-Penalized,calcifediol_Rickets,0.6666666666666666,0.5,0.5714285714285715,0.75,0.0,0.0,0.5,0.5,3,4
Hub-Penalized,vernakalant_Atrial_fibrillation,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
Hub-Penalized,chlorphenamine_Vasomotor_rhinitis,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Hub-Penalized,cabozantinib_Renal_cell_carcinoma,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
Hub-Penalized,piroxicam_Rheumatoid_arthritis,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
Hub-Penalized,salicylic_acid_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Hub-Penalized,glipizide_Diabetes_mellitus_type_2,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Hub-Penalized,tamibarotene_Acute_promyelocytic_leukemia_F,1.0,0.75,0.8571428571428571,0.75,0.3333333333333333,1.0,0.25,1.0,3,4
Hub-Penalized,fenoprofen_Rheumatoid_arthritis,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
Hub-Penalized,loxoprofen_Rheumatoid_arthritis,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
Hub-Penalized,doxepin_Anxiety,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Hub-Penalized,glibenclamide_Diabetes_mellitus_type_2,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Hub-Penalized,phenobarbital_Epilepsy,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
Hub-Penalized,phenobarbital_Tonic-clonic_seizure,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,3,6
Hub-Penalized,phenobarbital_Simple_partial_seizure,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,3,6
Hub-Penalized,risperidone_Autistic_Disorder,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,1.0,3,4
Hub-Penalized,salicylsalicylic_acid_Arthritis_Rheumatoid,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
Hub-Penalized,tolazamide_Diabetes_Mellitus_Type_2,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
Hub-Penalized,carbimazole_Hyperthyroidism,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,4,4
Hub-Penalized,carbimazole_Graves'_disease,0.75,0.75,0.75,1.0,0.5,1.0,0.25,0.3333333333333333,4,4
Hub-Penalized,lisdexamfetamine_Attention_deficit_hyperactivit,0.4,0.25,0.3076923076923077,0.625,0.2,0.0,0.75,0.5,5,8
Hub-Penalized,hydrocortisone_Arthritis_Rheumatoid,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.0,3,10
Hub-Penalized,hydrocortisone_Asthma,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,1.0,3,10
Hub-Penalized,hydrocortisone_Berylliosis,0.5,0.18181818181818182,0.26666666666666666,0.36363636363636365,0.75,0.0,0.8181818181818182,0.0,4,11
Hub-Penalized,hydrocortisone_Brain_Edema,0.4,0.18181818181818182,0.25000000000000006,0.4545454545454546,0.4,0.0,0.8181818181818182,0.0,5,11
Hub-Penalized,hydrocortisone_Bursitis,0.4,0.2,0.26666666666666666,0.5,0.4,0.0,0.8,0.0,5,10
Hub-Penalized,hydrocortisone_Dermatitis_Atopic,0.5,0.2,0.28571428571428575,0.4,0.5,0.0,0.8,0.0,4,10
Hub-Penalized,hydrocortisone_Dermatitis_Contact,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.5,3,10
Hub-Penalized,hydrocortisone_Eye_Diseases,0.5,0.2,0.28571428571428575,0.4,0.25,0.0,0.8,0.0,4,10
Hub-Penalized,hydrocortisone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.0,3,10
Hub-Penalized,hydrocortisone_Pemphigus,0.5,0.2,0.28571428571428575,0.4,0.5,0.0,0.8,0.0,4,10
Hub-Penalized,hydrocortisone_Serum_Sickness,0.4,0.2,0.26666666666666666,0.5,0.2,0.0,0.8,0.0,5,10
Hub-Penalized,naproxen_Arthritis_Rheumatoid,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
Hub-Penalized,promazine_Porphyria_Acute_Intermittent,0.5,0.25,0.3333333333333333,0.5,0.5,0.0,0.75,0.6666666666666666,4,8
Hub-Penalized,methylprednisolone_Arthritis_Rheumatoid,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
Hub-Penalized,methylprednisolone_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
Hub-Penalized,methylprednisolone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
Hub-Penalized,triamcinolone_Arthritis_Rheumatoid,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
Hub-Penalized,triamcinolone_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.3333333333333333,4,10
Hub-Penalized,triamcinolone_Lupus_Erythematosus_Systemic,1.0,0.3333333333333333,0.5,0.33333333333333337,0.6666666666666666,1.0,0.6666666666666666,1.0,3,9
Hub-Penalized,cortisone_acetate_Arthritis_Rheumatoid,0.75,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.75,1.0,0.6666666666666666,1.0,4,9
Hub-Penalized,cortisone_acetate_Asthma,0.75,0.3,0.4285714285714285,0.4,0.75,1.0,0.7,1.0,4,10
Hub-Penalized,cortisone_acetate_Lupus_Erythematosus_Systemic,0.75,0.3333333333333333,0.46153846153846156,0.4444444444444444,0.5,1.0,0.6666666666666666,1.0,4,9
Hub-Penalized,prednisolone_Arthritis_Rheumatoid,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
Hub-Penalized,prednisolone_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
Hub-Penalized,prednisolone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
Hub-Penalized,betamethasone_Arthritis_Rheumatoid,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
Hub-Penalized,betamethasone_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
Hub-Penalized,betamethasone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.0,0.7777777777777778,0.0,3,9
Hub-Penalized,prednisone_Angioedema,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.5,3,4
Hub-Penalized,prednisone_Arthritis_Psoriatic,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.3333333333333333,4,4
Hub-Penalized,prednisone_Arthritis_Rheumatoid,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,1.0,3,10
Hub-Penalized,prednisone_Asthma,0.5,0.18181818181818182,0.26666666666666666,0.36363636363636365,0.75,0.0,0.8181818181818182,0.0,4,11
Hub-Penalized,prednisone_Autoimmune_Diseases,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.0,4,4
Hub-Penalized,prednisone_Berylliosis,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
Hub-Penalized,prednisone_Dermatitis_Atopic,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
Hub-Penalized,prednisone_Dermatitis_Contact,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
Hub-Penalized,prednisone_Dermatitis_Exfoliative,0.4,0.5,0.4444444444444445,0.8,0.4,0.0,0.6,0.25,5,4
Hub-Penalized,prednisone_Hodgkin_Disease,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
Hub-Penalized,prednisone_Lupus_Erythematosus_Systemic,0.6666666666666666,0.2,0.30769230769230765,0.30000000000000004,0.6666666666666666,0.0,0.8,0.0,3,10
Hub-Penalized,prednisone_Lymphoma_Follicular,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.0,3,4
Hub-Penalized,prednisone_Lymphoma_T-Cell_Cutaneous,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
Hub-Penalized,prednisone_Multiple_Sclerosis,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
Hub-Penalized,prednisone_Musculoskeletal_Diseases,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
Hub-Penalized,prednisone_Nephrotic_Syndrome,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.3333333333333333,4,4
Hub-Penalized,prednisone_Pemphigus,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
Hub-Penalized,prednisone_Psoriasis,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
Hub-Penalized,prednisone_Pulmonary_Eosinophilia,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
Hub-Penalized,prednisone_Rheumatic_Heart_Disease,0.4,0.5,0.4444444444444445,0.8,0.4,0.0,0.6,0.0,5,4
Hub-Penalized,prednisone_Sarcoidosis,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
Hub-Penalized,prednisone_Serum_Sickness,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.5,3,4
Hub-Penalized,prednisone_Skin_Diseases,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
Hub-Penalized,prednisone_Tennis_Elbow,0.4,0.5,0.4444444444444445,0.8,0.4,0.0,0.6,0.0,5,4
Hub-Penalized,prednisone_Thyroiditis,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,4,4
Hub-Penalized,Acebutolol_Hypertension,0.4,0.5,0.4444444444444445,0.8,0.4,0.0,0.6,0.0,5,4
PageRank-Inverse,diflunisal_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,bromocriptine_Hyperprolactinemia,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
PageRank-Inverse,amobarbital_Epilepsy,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
PageRank-Inverse,capecitabine_Malignant_tumor_of_stomach,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.5,3,4
PageRank-Inverse,oxaprozin_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,regorafenib_Gastrointestinal_stromal_tumor,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
PageRank-Inverse,abiraterone_acetate_Malignant_tumor_of_prostate,0.6666666666666666,0.2857142857142857,0.4,0.4285714285714286,0.6666666666666666,0.0,0.7142857142857143,1.0,3,7
PageRank-Inverse,abiraterone_acetate_Malignant_tumor_of_prostate_2,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,1.0,3,5
PageRank-Inverse,abiraterone_acetate_Malignant_tumor_of_prostate_4,0.6666666666666666,0.2857142857142857,0.4,0.4285714285714286,0.6666666666666666,0.0,0.7142857142857143,1.0,3,7
PageRank-Inverse,alfacalcidol_Chronic_Kidney_Disease-Mineral,0.5,0.4,0.4444444444444445,0.8,0.0,0.0,0.6,0.3333333333333333,4,5
PageRank-Inverse,alfacalcidol_Chronic_Kidney_Disease-Mineral_2,0.5,0.4,0.4444444444444445,0.8,0.0,0.0,0.6,0.3333333333333333,4,5
PageRank-Inverse,alfacalcidol_Chronic_Kidney_Disease-Mineral_3,0.5,0.4,0.4444444444444445,0.8,0.0,0.0,0.6,0.3333333333333333,4,5
PageRank-Inverse,Dyphylline_Asthma,1.0,0.75,0.8571428571428571,0.75,1.0,1.0,0.25,1.0,3,4
PageRank-Inverse,Tirofiban_Acute_Coronary_Syndrome,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
PageRank-Inverse,Cilastatin_Pneumonia_Pneumococcal,0.4,0.5,0.4444444444444445,0.8,0.2,0.0,0.6,0.25,5,4
PageRank-Inverse,Cilastatin_Pneumonia_Bacterial,0.3333333333333333,0.5,0.4,0.6666666666666667,0.0,0.0,0.6666666666666666,0.2,6,4
PageRank-Inverse,Magnesium_salicylate_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,baricitinib_Arthritis_Rheumatoid,0.6666666666666666,0.2857142857142857,0.4,0.4285714285714286,1.0,0.0,0.7142857142857143,1.0,3,7
PageRank-Inverse,Budesonide_Asthma,0.5,0.2,0.28571428571428575,0.4,0.75,0.0,0.8,0.0,4,10
PageRank-Inverse,ketoprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,1.0,0.0,0.6,1.0,3,5
PageRank-Inverse,Tegafur_Stomach_Neoplasms,0.6666666666666666,0.5,0.5714285714285715,0.75,1.0,0.0,0.5,0.5,3,4
PageRank-Inverse,nintedanib_Carcinoma_Non-Small-Cell_Lung,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,1.0,3,4
PageRank-Inverse,Naloxone_Opioid-Related_Disorders,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,3,6
PageRank-Inverse,Meclofenamic_acid_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,methyltestosterone_Eunuchism,0.5,0.5,0.5,1.0,0.25,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,Choline_magnesium_trisalicylate_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,Amantadine_Basal_Ganglia_Diseases,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
PageRank-Inverse,Amantadine_Parkinsonian_Disorders,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,1.0,3,4
PageRank-Inverse,methylphenidate_Attention_deficit_hyperactivit,1.0,0.6,0.7499999999999999,0.6,0.3333333333333333,1.0,0.4,1.0,3,5
PageRank-Inverse,fosphenytoin_Epilepsy,0.6666666666666666,0.5,0.5714285714285715,0.75,1.0,0.0,0.5,0.0,3,4
PageRank-Inverse,fosphenytoin_Status_Epilepticus,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.3333333333333333,4,4
PageRank-Inverse,Nabumetone_Arthritis_Rheumatoid,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,Axitinib_Carcinoma_Renal_Cell,1.0,0.5,0.6666666666666666,0.5,0.3333333333333333,1.0,0.5,1.0,3,6
PageRank-Inverse,Aspirin_Arthritis_Rheumatoid,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,imatinib_Gastrointestinal_stromal_tumor,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
PageRank-Inverse,Troglitazone_Diabetes_Mellitus_Type_2,0.6666666666666666,0.5,0.5714285714285715,0.75,1.0,0.0,0.5,0.5,3,4
PageRank-Inverse,dofetilide_Atrial_fibrillation,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,Terfenadine_Rhinitis_Vasomotor,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,0.5,3,4
PageRank-Inverse,Piribedil_Parkinsonism,1.0,0.6,0.7499999999999999,0.6,0.3333333333333333,1.0,0.4,1.0,3,5
PageRank-Inverse,dexibuprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,metharbital_Epilepsy,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
PageRank-Inverse,eptacog_alfa_activated_Factor_VII_deficiency,1.0,0.6,0.7499999999999999,0.6,0.0,1.0,0.4,1.0,3,5
PageRank-Inverse,etodolac_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,norepinephrine_Low_blood_pressure,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
PageRank-Inverse,aripiprazole_Infantile_autism,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.6666666666666666,0.0,0.6666666666666666,1.0,3,6
PageRank-Inverse,melevodopa_Parkinsonism,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.5,0.3333333333333333,0.0,0.6666666666666666,1.0,3,6
PageRank-Inverse,methoxamine_Low_blood_pressure,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
PageRank-Inverse,flurbiprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,Diphenhydramine_Rhinitis_Vasomotor,1.0,0.75,0.8571428571428571,0.75,0.6666666666666666,1.0,0.25,1.0,3,4
PageRank-Inverse,tolmetin_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,1.0,3,5
PageRank-Inverse,sorafenib_Renal_cell_carcinoma,1.0,0.3,0.4615384615384615,0.30000000000000004,0.3333333333333333,1.0,0.7,1.0,3,10
PageRank-Inverse,midostaurin_Mast_cell_leukemia,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
PageRank-Inverse,sulfasalazine_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,pegvisomant_Acromegaly,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,4,4
PageRank-Inverse,diclofenac_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,sulindac_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,sunitinib_Gastrointestinal_stromal_tumor,1.0,0.3,0.4615384615384615,0.30000000000000004,0.6666666666666666,1.0,0.7,1.0,3,10
PageRank-Inverse,sunitinib_Renal_cell_carcinoma,1.0,0.3,0.4615384615384615,0.30000000000000004,0.3333333333333333,1.0,0.7,1.0,3,10
PageRank-Inverse,mephentermine_Low_blood_pressure,1.0,0.6,0.7499999999999999,0.6,0.6666666666666666,1.0,0.4,1.0,3,5
PageRank-Inverse,norethindrone_acetate_Endometriosis,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,0.5,3,4
PageRank-Inverse,aceclofenac_Rheumatoid_arthritis,1.0,0.6,0.7499999999999999,0.6,1.0,1.0,0.4,1.0,3,5
PageRank-Inverse,methotrexate_Burkitt's_lymphoma,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
PageRank-Inverse,methotrexate_Malignant_tumor_of_lung,0.6666666666666666,0.5,0.5714285714285715,0.75,0.6666666666666666,0.0,0.5,1.0,3,4
PageRank-Inverse,gabapentin_enacarbil_Restless_legs,0.4,0.5,0.4444444444444445,0.8,0.4,0.0,0.6,0.25,5,4
PageRank-Inverse,ibuprofen_Rheumatoid_arthritis,0.6666666666666666,0.4,0.5,0.6,0.6666666666666666,0.0,0.6,0.0,3,5
PageRank-Inverse,dexamfetamine_Attention_deficit_hyperactivit,1.0,0.42857142857142855,0.6,0.4285714285714286,0.3333333333333333,1.0,0.5714285714285714,1.0,3,7
PageRank-Inverse,tretinoin_Acute_promyelocytic_leukemia_F,0.6666666666666666,0.5,0.5714285714285715,0.75,0.3333333333333333,0.0,0.5,0.0,3,4
PageRank-Inverse,secobarbital_Epilepsy,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,1.0,0.5,1.0,3,6
